genome_id,genome_name,species,cluster,cluster_size,genome_length,n_contigs,file,status
1280.15867,Staphylococcus aureus strain N36_040315,Staphylococcus aureus,hc10:5347,1,2766647,33,genomes/1280.15867.fna,ok
1280.15868,Staphylococcus aureus strain N38_040315,Staphylococcus aureus,hc10:5608,1,2676987,30,genomes/1280.15868.fna,ok
1280.15869,Staphylococcus aureus strain W22_020215,Staphylococcus aureus,hc10:5814,1,2788164,35,genomes/1280.15869.fna,ok
1280.15870,Staphylococcus aureus strain HCW24_100415,Staphylococcus aureus,hc10:5348,1,2731401,18,genomes/1280.15870.fna,ok
1280.15871,Staphylococcus aureus strain HCW01_170215,Staphylococcus aureus,hc10:5609,1,2733707,64,genomes/1280.15871.fna,ok
1280.15872,Staphylococcus aureus strain W27_050315,Staphylococcus aureus,hc10:20417,1,2727607,28,genomes/1280.15872.fna,ok
1280.15873,Staphylococcus aureus strain N37_040315,Staphylococcus aureus,hc10:5815,1,2776715,51,genomes/1280.15873.fna,ok
1280.15874,Staphylococcus aureus strain N46_140415,Staphylococcus aureus,hc10:5610,2,2711763,33,genomes/1280.15874.fna,ok
1280.15875,Staphylococcus aureus strain HCW05_100415,Staphylococcus aureus,hc10:5816,1,2712125,31,genomes/1280.15875.fna,ok
1280.15876,Staphylococcus aureus strain HCW07_130215,Staphylococcus aureus,hc10:5611,1,2689350,55,genomes/1280.15876.fna,ok
1280.15878,Staphylococcus aureus strain W24A_090215,Staphylococcus aureus,hc10:5613,1,2813948,135,genomes/1280.15878.fna,ok
1280.15880,Staphylococcus aureus strain B21_100115,Staphylococcus aureus,hc10:5614,4,2922753,68,genomes/1280.15880.fna,ok
1280.15883,Staphylococcus aureus strain N31_250215,Staphylococcus aureus,hc10:5616,1,2797397,16,genomes/1280.15883.fna,ok
1280.15886,Staphylococcus aureus strain N13A_311214,Staphylococcus aureus,hc10:5617,3,2933763,80,genomes/1280.15886.fna,ok
1280.15887,Staphylococcus aureus strain N04_011214,Staphylococcus aureus,hc10:5820,1,2765047,25,genomes/1280.15887.fna,ok
1280.15888,Staphylococcus aureus strain N12_291214,Staphylococcus aureus,hc10:5618,1,2935537,110,genomes/1280.15888.fna,ok
1280.15889,Staphylococcus aureus strain W01A_051214,Staphylococcus aureus,hc10:5821,2,2926664,68,genomes/1280.15889.fna,ok
1280.15893,Staphylococcus aureus strain N57_130515,Staphylococcus aureus,hc10:5825,1,2761839,9,genomes/1280.15893.fna,ok
1280.15894,Staphylococcus aureus strain W35_120315,Staphylococcus aureus,hc10:5619,3,2752930,24,genomes/1280.15894.fna,ok
1280.15895,Staphylococcus aureus strain B58_200515,Staphylococcus aureus,hc10:5826,1,2767975,31,genomes/1280.15895.fna,ok
1280.15896,Staphylococcus aureus strain HCW05_140115,Staphylococcus aureus,hc10:5620,2,2755807,25,genomes/1280.15896.fna,ok
1280.15897,Staphylococcus aureus strain HCW23_100415,Staphylococcus aureus,hc10:5621,1,2730619,28,genomes/1280.15897.fna,ok
1280.15899,Staphylococcus aureus strain W35_170415,Staphylococcus aureus,hc10:5349,2,2923851,69,genomes/1280.15899.fna,ok
1280.15900,Staphylococcus aureus strain W46_140415,Staphylococcus aureus,hc10:5623,1,2856015,51,genomes/1280.15900.fna,ok
1280.15901,Staphylococcus aureus strain N62_270515,Staphylococcus aureus,hc10:5818,8,2899516,62,genomes/1280.15901.fna,ok
1280.15902,Staphylococcus aureus strain W47_060515,Staphylococcus aureus,hc10:5622,2,2760886,35,genomes/1280.15902.fna,ok
1280.15903,Staphylococcus aureus strain W49_290415,Staphylococcus aureus,hc10:5624,1,2754305,26,genomes/1280.15903.fna,ok
1280.15905,Staphylococcus aureus strain W57_130515,Staphylococcus aureus,hc10:5829,1,2754831,25,genomes/1280.15905.fna,ok
1280.15906,Staphylococcus aureus strain W58_190515,Staphylococcus aureus,hc10:5830,2,2758440,35,genomes/1280.15906.fna,ok
1280.15908,Staphylococcus aureus strain W54_110515,Staphylococcus aureus,hc10:5832,2,2752746,23,genomes/1280.15908.fna,ok
1280.15912,Staphylococcus aureus strain B28_120215,Staphylococcus aureus,hc10:5834,1,2857265,54,genomes/1280.15912.fna,ok
1280.15913,Staphylococcus aureus strain N34_260215,Staphylococcus aureus,hc10:5351,1,2728809,27,genomes/1280.15913.fna,ok
1280.15914,Staphylococcus aureus strain N35_260215,Staphylococcus aureus,hc10:5352,1,2784882,32,genomes/1280.15914.fna,ok
1280.15919,Staphylococcus aureus strain HCW21B_160215,Staphylococcus aureus,hc10:5630,1,2724815,67,genomes/1280.15919.fna,ok
1280.15920,Staphylococcus aureus strain B26A_160215,Staphylococcus aureus,hc10:5631,1,2719612,21,genomes/1280.15920.fna,ok
1280.15921,Staphylococcus aureus strain W24B_090215,Staphylococcus aureus,hc10:5632,1,2761540,43,genomes/1280.15921.fna,ok
1280.15923,Staphylococcus aureus strain B26B_160215,Staphylococcus aureus,hc10:5838,1,2769449,20,genomes/1280.15923.fna,ok
1280.15924,Staphylococcus aureus strain W08B_161214,Staphylococcus aureus,hc10:5836,2,2728556,39,genomes/1280.15924.fna,ok
1280.15927,Staphylococcus aureus strain W31_250215,Staphylococcus aureus,hc10:5841,1,2802330,38,genomes/1280.15927.fna,ok
1280.15929,Staphylococcus aureus strain HCW21A_160215,Staphylococcus aureus,hc10:5843,1,2716235,38,genomes/1280.15929.fna,ok
1280.15930,Staphylococcus aureus strain 13C,Staphylococcus aureus,hc10:3110,1,2846282,33,genomes/1280.15930.fna,ok
1280.15931,Staphylococcus aureus strain LAC,Staphylococcus aureus,hc10:1843,1,2872137,38,genomes/1280.15931.fna,ok
1280.15938,Staphylococcus aureus strain 0780-1302-2015,Staphylococcus aureus,hc10:5353,1,2718298,15,genomes/1280.15938.fna,ok
1280.15939,Staphylococcus aureus strain 0345-2701-2015,Staphylococcus aureus,hc10:5634,1,2742926,64,genomes/1280.15939.fna,ok
1280.16051,Staphylococcus aureus strain 1014-2602-2015,Staphylococcus aureus,hc10:5354,1,2713020,176,genomes/1280.16051.fna,ok
1280.16052,Staphylococcus aureus strain 0908-2002-2015,Staphylococcus aureus,hc10:5635,1,2754974,59,genomes/1280.16052.fna,ok
1280.16061,Staphylococcus aureus strain AR466,Staphylococcus aureus,hc10:20684,1,2810799,2,genomes/1280.16061.fna,ok
1280.16384,Staphylococcus aureus strain AR462,Staphylococcus aureus,hc10:20686,1,2777202,2,genomes/1280.16384.fna,ok
1280.16385,Staphylococcus aureus strain AR464,Staphylococcus aureus,hc10:20687,1,2814047,2,genomes/1280.16385.fna,ok
1280.16386,Staphylococcus aureus strain AR461,Staphylococcus aureus,hc10:20688,1,2909586,1,genomes/1280.16386.fna,ok
1280.16387,Staphylococcus aureus strain AR465,Staphylococcus aureus,hc10:20689,2,2938533,2,genomes/1280.16387.fna,ok
1280.16436,Staphylococcus aureus strain 0257-2201-2015,Staphylococcus aureus,hc10:5670,1,2666594,86,genomes/1280.16436.fna,ok
1280.16548,Staphylococcus aureus strain AR_0472,Staphylococcus aureus,hc10:20949,1,2836912,2,genomes/1280.16548.fna,ok
1280.16549,Staphylococcus aureus strain AR_0223,Staphylococcus aureus,hc10:20950,1,2875335,2,genomes/1280.16549.fna,ok
1280.16550,Staphylococcus aureus strain AR_0219,Staphylococcus aureus,hc10:20695,1,2903540,2,genomes/1280.16550.fna,ok
1280.16551,Staphylococcus aureus strain AR_0216,Staphylococcus aureus,hc10:20696,1,2951261,3,genomes/1280.16551.fna,ok
1280.16552,Staphylococcus aureus strain AR_0470,Staphylococcus aureus,hc10:20697,1,2963657,1,genomes/1280.16552.fna,ok
1280.16553,Staphylococcus aureus strain AR_0471,Staphylococcus aureus,hc10:20698,1,2833993,3,genomes/1280.16553.fna,ok
1280.16554,Staphylococcus aureus strain AR_0473,Staphylococcus aureus,hc10:20699,1,2834434,1,genomes/1280.16554.fna,ok
1280.16555,Staphylococcus aureus strain AR_0467,Staphylococcus aureus,hc10:20951,1,2937877,2,genomes/1280.16555.fna,ok
1280.16556,Staphylococcus aureus strain AR_0225,Staphylococcus aureus,hc10:20700,1,2924940,2,genomes/1280.16556.fna,ok
1280.16557,Staphylococcus aureus strain AR_0469,Staphylococcus aureus,hc10:20701,1,2884520,2,genomes/1280.16557.fna,ok
1280.16558,Staphylococcus aureus strain AR_0215,Staphylococcus aureus,hc10:20702,1,2937397,2,genomes/1280.16558.fna,ok
1280.16566,Staphylococcus aureus strain AR_0226,Staphylococcus aureus,hc10:20704,1,2907673,2,genomes/1280.16566.fna,ok
1280.16568,Staphylococcus aureus strain AR_0228,Staphylococcus aureus,hc10:20706,1,2922761,3,genomes/1280.16568.fna,ok
1280.16569,Staphylococcus aureus strain AR_0222,Staphylococcus aureus,hc10:20707,1,2719487,2,genomes/1280.16569.fna,ok
1280.16570,Staphylococcus aureus strain AR_0220,Staphylococcus aureus,hc10:20708,1,2855408,2,genomes/1280.16570.fna,ok
1280.16759,Staphylococcus aureus strain AR_0227,Staphylococcus aureus,hc10:4258,1,2926659,2,genomes/1280.16759.fna,ok
1280.16760,Staphylococcus aureus strain AR_0224,Staphylococcus aureus,hc10:3625,1,2940373,3,genomes/1280.16760.fna,ok
1280.16761,Staphylococcus aureus strain AR_0221,Staphylococcus aureus,hc10:3007,1,3095124,3,genomes/1280.16761.fna,ok
1280.16762,Staphylococcus aureus strain AR_0218,Staphylococcus aureus,hc10:4259,1,2946358,2,genomes/1280.16762.fna,ok
1280.16763,Staphylococcus aureus strain 0943-1505-2016,Staphylococcus aureus,hc10:5364,1,2895449,118,genomes/1280.16763.fna,ok
1280.16768,Staphylococcus aureus strain AR_475,Staphylococcus aureus,hc10:20709,1,2817435,2,genomes/1280.16768.fna,ok
1280.16771,Staphylococcus aureus strain YK046,Staphylococcus aureus,hc10:17749,1,2738754,39,genomes/1280.16771.fna,ok
1280.16772,Staphylococcus aureus strain YI040,Staphylococcus aureus,hc10:17750,1,2812056,66,genomes/1280.16772.fna,ok
1280.16773,Staphylococcus aureus strain YH030,Staphylococcus aureus,hc10:15688,1,2752262,37,genomes/1280.16773.fna,ok
1280.16774,Staphylococcus aureus strain YH022,Staphylococcus aureus,hc10:17751,1,2762131,50,genomes/1280.16774.fna,ok
1280.16775,Staphylococcus aureus strain YG029,Staphylococcus aureus,hc10:17752,1,2877000,41,genomes/1280.16775.fna,ok
1280.16776,Staphylococcus aureus strain YF037,Staphylococcus aureus,hc10:17753,1,2744280,38,genomes/1280.16776.fna,ok
1280.16805,Staphylococcus aureus strain YF012,Staphylococcus aureus,nogroup:1280.16805,1,3034893,531,genomes/1280.16805.fna,ok
1280.16836,Staphylococcus aureus strain AL008,Staphylococcus aureus,hc10:6118,1,2742549,50,genomes/1280.16836.fna,ok
1280.16838,Staphylococcus aureus strain AK046,Staphylococcus aureus,hc10:17754,1,2762401,45,genomes/1280.16838.fna,ok
1280.16839,Staphylococcus aureus strain AD057,Staphylococcus aureus,hc10:15194,1,2762147,39,genomes/1280.16839.fna,ok
1280.16841,Staphylococcus aureus strain AC045,Staphylococcus aureus,hc10:17756,1,2767935,53,genomes/1280.16841.fna,ok
1280.16858,Staphylococcus aureus strain AL048,Staphylococcus aureus,hc10:15197,1,2811701,72,genomes/1280.16858.fna,ok
1280.16859,Staphylococcus aureus strain AK017,Staphylococcus aureus,hc10:17757,1,2761903,37,genomes/1280.16859.fna,ok
1280.16860,Staphylococcus aureus strain AH027,Staphylococcus aureus,hc10:17758,1,2813455,49,genomes/1280.16860.fna,ok
1280.16861,Staphylococcus aureus strain AH022,Staphylococcus aureus,hc10:6119,1,2754409,44,genomes/1280.16861.fna,ok
1280.16862,Staphylococcus aureus strain AH018,Staphylococcus aureus,hc10:17759,1,2753396,41,genomes/1280.16862.fna,ok
1280.16863,Staphylococcus aureus strain AG037,Staphylococcus aureus,hc10:17760,1,2811535,42,genomes/1280.16863.fna,ok
1280.16864,Staphylococcus aureus strain AF012,Staphylococcus aureus,hc10:15198,1,2995091,119,genomes/1280.16864.fna,ok
1280.16865,Staphylococcus aureus strain AD016,Staphylococcus aureus,hc10:17755,2,2765066,41,genomes/1280.16865.fna,ok
1280.17656,Staphylococcus aureus strain AR_0476,Staphylococcus aureus,hc10:3626,1,2851477,2,genomes/1280.17656.fna,ok
1280.17671,Staphylococcus aureus strain AR_474,Staphylococcus aureus,hc10:20716,1,2936935,2,genomes/1280.17671.fna,ok
1280.19784,Staphylococcus aureus strain 181,Staphylococcus aureus,hc10:5389,1,2810272,62,genomes/1280.19784.fna,ok
1280.19785,Staphylococcus aureus strain 302,Staphylococcus aureus,hc10:5695,1,2781862,29,genomes/1280.19785.fna,ok
1280.19786,Staphylococcus aureus strain FDA-CDC-AR_0217,Staphylococcus aureus,hc10:3323,1,2826120,48,genomes/1280.19786.fna,ok
1280.19787,Staphylococcus aureus strain TCH1516,Staphylococcus aureus,nogroup:1280.19787,1,2154575,680,genomes/1280.19787.fna,ok
1280.19788,Staphylococcus aureus strain TCH1516,Staphylococcus aureus,hc10:14469,1,2484119,449,genomes/1280.19788.fna,ok
1280.19789,Staphylococcus aureus strain TCH1516,Staphylococcus aureus,hc10:14470,1,2754759,172,genomes/1280.19789.fna,ok
1280.19790,Staphylococcus aureus strain TCH1516,Staphylococcus aureus,nogroup:1280.19790,1,2026785,859,genomes/1280.19790.fna,ok
1280.19791,Staphylococcus aureus strain TCH1516,Staphylococcus aureus,nogroup:1280.19791,1,2196010,779,genomes/1280.19791.fna,ok
1280.19792,Staphylococcus aureus strain TCH1516,Staphylococcus aureus,nogroup:1280.19792,1,2065478,714,genomes/1280.19792.fna,ok
1280.19793,Staphylococcus aureus strain TCH1516,Staphylococcus aureus,hc10:14471,1,2079867,625,genomes/1280.19793.fna,ok
1280.21073,Staphylococcus aureus strain 0537-0302-2015,Staphylococcus aureus,hc10:5696,1,2821661,341,genomes/1280.21073.fna,ok
1280.21074,Staphylococcus aureus strain 0137-2003-2005,Staphylococcus aureus,hc10:5390,1,2824683,69,genomes/1280.21074.fna,ok
1280.21075,Staphylococcus aureus strain 0141-0204-2007,Staphylococcus aureus,hc10:5391,1,2811589,105,genomes/1280.21075.fna,ok
1280.22660,Staphylococcus aureus strain KG-03,Staphylococcus aureus,hc10:21934,1,2945245,1,genomes/1280.22660.fna,ok
1280.22661,Staphylococcus aureus strain KG-18,Staphylococcus aureus,hc10:4502,1,2986333,2,genomes/1280.22661.fna,ok
1280.22662,Staphylococcus aureus strain KG-22,Staphylococcus aureus,hc10:18357,1,2982180,2,genomes/1280.22662.fna,ok
1280.24755,Staphylococcus aureus strain 12483_8_74,Staphylococcus aureus,hc10:17821,1,2787641,48,genomes/1280.24755.fna,ok
1280.24756,Staphylococcus aureus strain 12483_8_17,Staphylococcus aureus,hc10:17822,1,2776746,39,genomes/1280.24756.fna,ok
1280.24757,Staphylococcus aureus strain 12625_1_17,Staphylococcus aureus,hc10:17823,1,2881112,60,genomes/1280.24757.fna,ok
1280.24759,Staphylococcus aureus strain 12483_8_71,Staphylococcus aureus,hc10:17825,1,2812072,51,genomes/1280.24759.fna,ok
1280.24760,Staphylococcus aureus strain 12625_1_23,Staphylococcus aureus,hc10:17826,1,2770936,40,genomes/1280.24760.fna,ok
1280.24761,Staphylococcus aureus strain 12625_1_22,Staphylococcus aureus,hc10:17827,1,2776845,40,genomes/1280.24761.fna,ok
1280.24762,Staphylococcus aureus strain 12483_8_73,Staphylococcus aureus,hc10:18071,1,2773500,43,genomes/1280.24762.fna,ok
1280.24763,Staphylococcus aureus strain 12483_8_69,Staphylococcus aureus,hc10:18072,1,2891760,50,genomes/1280.24763.fna,ok
1280.24764,Staphylococcus aureus strain 12483_8_61,Staphylococcus aureus,hc10:18073,1,2787141,43,genomes/1280.24764.fna,ok
1280.24765,Staphylococcus aureus strain 12625_1_24,Staphylococcus aureus,hc10:18074,1,2768893,59,genomes/1280.24765.fna,ok
1280.24767,Staphylococcus aureus strain 12483_8_47,Staphylococcus aureus,hc10:18075,2,2931110,77,genomes/1280.24767.fna,ok
1280.24768,Staphylococcus aureus strain 12483_8_21,Staphylococcus aureus,hc10:18077,2,2762905,44,genomes/1280.24768.fna,ok
1280.24769,Staphylococcus aureus strain 12483_8_78,Staphylococcus aureus,hc10:18078,2,2809628,45,genomes/1280.24769.fna,ok
1280.24770,Staphylococcus aureus strain 12483_8_30,Staphylococcus aureus,hc10:18079,1,2812098,46,genomes/1280.24770.fna,ok
1280.24771,Staphylococcus aureus strain 12483_8_45,Staphylococcus aureus,hc10:18080,1,2798350,47,genomes/1280.24771.fna,ok
1280.24772,Staphylococcus aureus strain 12483_8_31,Staphylococcus aureus,hc10:18081,1,2832384,53,genomes/1280.24772.fna,ok
1280.24773,Staphylococcus aureus strain 12625_1_13,Staphylococcus aureus,hc10:18082,1,2730734,42,genomes/1280.24773.fna,ok
1280.24774,Staphylococcus aureus strain 12483_8_68,Staphylococcus aureus,hc10:18083,1,2790335,51,genomes/1280.24774.fna,ok
1280.24776,Staphylococcus aureus strain 12625_1_26,Staphylococcus aureus,hc10:18085,1,2925282,74,genomes/1280.24776.fna,ok
1280.24778,Staphylococcus aureus strain 12673_8_85,Staphylococcus aureus,hc10:17828,1,2808290,40,genomes/1280.24778.fna,ok
1280.24779,Staphylococcus aureus strain 12483_8_19,Staphylococcus aureus,hc10:17829,1,2728106,38,genomes/1280.24779.fna,ok
1280.24780,Staphylococcus aureus strain 12483_8_77,Staphylococcus aureus,hc10:17830,1,2815314,45,genomes/1280.24780.fna,ok
1280.24781,Staphylococcus aureus strain 12625_1_11,Staphylococcus aureus,hc10:17831,1,2759425,55,genomes/1280.24781.fna,ok
1280.24782,Staphylococcus aureus strain 12625_1_8,Staphylococcus aureus,hc10:17832,1,2789714,38,genomes/1280.24782.fna,ok
1280.24784,Staphylococcus aureus strain 12483_8_49,Staphylococcus aureus,hc10:17834,1,2824249,56,genomes/1280.24784.fna,ok
1280.24785,Staphylococcus aureus strain 12625_1_29,Staphylococcus aureus,hc10:17835,1,2788193,50,genomes/1280.24785.fna,ok
1280.24786,Staphylococcus aureus strain 12483_8_35,Staphylococcus aureus,hc10:17836,1,2804893,105,genomes/1280.24786.fna,ok
1280.24787,Staphylococcus aureus strain 12625_1_9,Staphylococcus aureus,hc10:17837,1,2793457,43,genomes/1280.24787.fna,ok
1280.24788,Staphylococcus aureus strain 12483_8_58,Staphylococcus aureus,hc10:17838,1,2772109,52,genomes/1280.24788.fna,ok
1280.24789,Staphylococcus aureus strain 12483_8_75,Staphylococcus aureus,hc10:17839,1,2810836,46,genomes/1280.24789.fna,ok
1280.24790,Staphylococcus aureus strain 12483_8_24,Staphylococcus aureus,hc10:17840,1,2823952,56,genomes/1280.24790.fna,ok
1280.24791,Staphylococcus aureus strain 12483_8_25,Staphylococcus aureus,hc10:17841,1,2798022,46,genomes/1280.24791.fna,ok
1280.24792,Staphylococcus aureus strain 12625_1_10,Staphylococcus aureus,hc10:17842,1,2802557,32,genomes/1280.24792.fna,ok
1280.24793,Staphylococcus aureus strain 12673_8_86,Staphylococcus aureus,hc10:17843,1,2818230,71,genomes/1280.24793.fna,ok
1280.24794,Staphylococcus aureus strain 12483_8_65,Staphylococcus aureus,hc10:17844,1,2782462,62,genomes/1280.24794.fna,ok
1280.24795,Staphylococcus aureus strain 12673_8_87,Staphylococcus aureus,hc10:17845,2,2899677,59,genomes/1280.24795.fna,ok
1280.24796,Staphylococcus aureus strain 12625_1_5,Staphylococcus aureus,hc10:17846,1,2778976,45,genomes/1280.24796.fna,ok
1280.24797,Staphylococcus aureus strain 12483_8_87,Staphylococcus aureus,hc10:17824,2,2872352,65,genomes/1280.24797.fna,ok
1280.24799,Staphylococcus aureus strain 12483_8_88,Staphylococcus aureus,hc10:17849,1,2786284,33,genomes/1280.24799.fna,ok
1280.24801,Staphylococcus aureus strain 12483_8_2,Staphylococcus aureus,hc10:17851,1,2743888,39,genomes/1280.24801.fna,ok
1280.24802,Staphylococcus aureus strain 12483_8_83,Staphylococcus aureus,hc10:17852,1,2844468,59,genomes/1280.24802.fna,ok
1280.24803,Staphylococcus aureus strain 12673_8_88,Staphylococcus aureus,hc10:17853,1,2776016,44,genomes/1280.24803.fna,ok
1280.24804,Staphylococcus aureus strain 12483_8_52,Staphylococcus aureus,hc10:17854,1,2867060,57,genomes/1280.24804.fna,ok
1280.24805,Staphylococcus aureus strain 12483_8_28,Staphylococcus aureus,hc10:17855,1,2840902,41,genomes/1280.24805.fna,ok
1280.24806,Staphylococcus aureus strain 12625_1_14,Staphylococcus aureus,hc10:17848,2,2814143,51,genomes/1280.24806.fna,ok
1280.24807,Staphylococcus aureus strain 12625_1_3,Staphylococcus aureus,hc10:17857,1,2812303,33,genomes/1280.24807.fna,ok
1280.24808,Staphylococcus aureus strain 12625_1_27,Staphylococcus aureus,hc10:17858,1,2814636,49,genomes/1280.24808.fna,ok
1280.24809,Staphylococcus aureus strain 12483_8_16,Staphylococcus aureus,hc10:17859,1,2788810,44,genomes/1280.24809.fna,ok
1280.24810,Staphylococcus aureus strain 12483_8_55,Staphylococcus aureus,hc10:18087,1,2787733,41,genomes/1280.24810.fna,ok
1280.24811,Staphylococcus aureus strain 12483_8_51,Staphylococcus aureus,hc10:18088,1,2844604,61,genomes/1280.24811.fna,ok
