genome_id,genome_name,species,mlst,cgmlst_hc10,genome_length,contigs,genome_quality,checkm_completeness,checkm_contamination
1280.11304,Staphylococcus aureus strain 3688STDY6124967,Staphylococcus aureus,MLST.saureus.121,7274,2792074,32,Good,100,0
1280.11305,Staphylococcus aureus strain 3688STDY6125039,Staphylococcus aureus,MLST.saureus.121,7274,2794374,28,Good,100,0
1280.11306,Staphylococcus aureus strain 3688STDY6125038,Staphylococcus aureus,MLST.saureus.97,7324,2791288,15,Good,100,0
1280.11307,Staphylococcus aureus strain 3688STDY6125037,Staphylococcus aureus,MLST.saureus.121,7274,2799250,32,Good,100,0
1280.11308,Staphylococcus aureus strain 3688STDY6125035,Staphylococcus aureus,MLST.saureus.121,7274,2799344,32,Good,100,0
1280.11309,Staphylococcus aureus strain 3688STDY6125034,Staphylococcus aureus,MLST.saureus.15,7299,2737390,21,Good,100,0
1280.11310,Staphylococcus aureus strain 3688STDY6125033,Staphylococcus aureus,MLST.saureus.121,7274,2800319,32,Good,100,0
1280.11311,Staphylococcus aureus strain 3688STDY6125032,Staphylococcus aureus,MLST.saureus.508,7037,2780878,20,Good,100,0
1280.11312,Staphylococcus aureus strain 3688STDY6125031,Staphylococcus aureus,MLST.Staphylococcus_aureus.1156,7038,2779791,27,Good,100,0
1280.11313,Staphylococcus aureus strain 3688STDY6125027,Staphylococcus aureus,MLST.saureus.188,7329,2745404,14,Good,100,0
1280.11314,Staphylococcus aureus strain 3688STDY6125029,Staphylococcus aureus,MLST.saureus.2885,7039,2723483,19,Good,100,0
1280.11315,Staphylococcus aureus strain 3688STDY6125025,Staphylococcus aureus,MLST.saureus.97,7040,2784530,20,Good,100,0
1280.11316,Staphylococcus aureus strain 3688STDY6125026,Staphylococcus aureus,MLST.saureus.15,7330,2735303,24,Good,100,0
1280.11317,Staphylococcus aureus strain 3688STDY6125024,Staphylococcus aureus,MLST.saureus.121,6655,2789258,32,Good,100,0
1280.11318,Staphylococcus aureus strain 3688STDY6125023,Staphylococcus aureus,MLST.saureus.15,7303,2679859,20,Good,100,0
1280.11319,Staphylococcus aureus strain 3688STDY6124965,Staphylococcus aureus,MLST.saureus.121,6655,2793876,29,Good,100,0
1280.11320,Staphylococcus aureus strain 3688STDY6125019,Staphylococcus aureus,MLST.saureus.121,6670,2801390,32,Good,100,0
1280.11321,Staphylococcus aureus strain 3688STDY6125020,Staphylococcus aureus,MLST.saureus.6,6709,2756893,17,Good,100,0.6
1280.11322,Staphylococcus aureus strain 3688STDY6125018,Staphylococcus aureus,MLST.saureus.121,7274,2810664,33,Good,100,0
1280.11323,Staphylococcus aureus strain 3688STDY6125016,Staphylococcus aureus,MLST.saureus.97,6995,2747990,18,Good,100,0
1280.11324,Staphylococcus aureus strain 3688STDY6125015,Staphylococcus aureus,MLST.saureus.88,6970,2786868,23,Good,100,0
1280.11325,Staphylococcus aureus strain 3688STDY6125014,Staphylococcus aureus,MLST.saureus.2885,7043,2749230,16,Good,100,0
1280.11326,Staphylococcus aureus strain 3688STDY6125013,Staphylococcus aureus,MLST.saureus.121,7274,2796788,28,Good,100,0
1280.11327,Staphylococcus aureus strain 3688STDY6125012,Staphylococcus aureus,MLST.saureus.121,6983,2795999,35,Good,100,0
1280.11328,Staphylococcus aureus strain 3688STDY6124964,Staphylococcus aureus,MLST.saureus.2970,7334,2652159,16,Good,100,0
1280.11329,Staphylococcus aureus strain 3688STDY6125011,Staphylococcus aureus,MLST.saureus.121,7274,2829727,37,Good,100,0
1280.11330,Staphylococcus aureus strain 3688STDY6125010,Staphylococcus aureus,MLST.saureus.7,7336,2762545,15,Good,100,0.6
1280.11331,Staphylococcus aureus strain 3688STDY6125009,Staphylococcus aureus,MLST.saureus.6,7337,2791375,19,Good,100,0.6
1280.11332,Staphylococcus aureus strain 3688STDY6125008,Staphylococcus aureus,MLST.saureus.2966,7338,2701573,37,Good,100,0
1280.11333,Staphylococcus aureus strain 3688STDY6125007,Staphylococcus aureus,MLST.saureus.121,7274,2793830,39,Good,100,0
1280.11334,Staphylococcus aureus strain 3688STDY6125006,Staphylococcus aureus,MLST.saureus.6,7340,2781880,17,Good,100,0.6
1280.11335,Staphylococcus aureus strain 3688STDY6125005,Staphylococcus aureus,MLST.saureus.508,7341,2786984,21,Good,100,0
1280.11336,Staphylococcus aureus strain 3688STDY6125001,Staphylococcus aureus,MLST.saureus.121,7274,2794283,29,Good,100,0
1280.11337,Staphylococcus aureus strain 3688STDY6125000,Staphylococcus aureus,MLST.saureus.5,7343,2714951,18,Good,100,0.6
1280.11338,Staphylococcus aureus strain 3688STDY6124999,Staphylococcus aureus,MLST.saureus.121,7344,2784456,30,Good,100,0
1280.11339,Staphylococcus aureus strain 3688STDY6124963,Staphylococcus aureus,MLST.saureus.121,7274,2793939,34,Good,100,0.6
1280.11341,Staphylococcus aureus strain 3688STDY6124997,Staphylococcus aureus,MLST.saureus.121,7274,2835790,30,Good,100,0
1280.11342,Staphylococcus aureus strain 3688STDY6124996,Staphylococcus aureus,MLST.saureus.121,7348,2794353,30,Good,100,0
1280.11343,Staphylococcus aureus strain 3688STDY6124995,Staphylococcus aureus,MLST.saureus.5,7349,2716770,17,Good,100,0
1280.11344,Staphylococcus aureus strain 3688STDY6124992,Staphylococcus aureus,MLST.saureus.121,7274,2800362,31,Good,100,0
1280.11345,Staphylococcus aureus strain 3688STDY6124989,Staphylococcus aureus,MLST.saureus.121,7274,2797965,33,Good,100,0
1280.11346,Staphylococcus aureus strain 3688STDY6124962,Staphylococcus aureus,MLST.saureus.121,7352,2832226,40,Good,100,0
1280.11347,Staphylococcus aureus strain 3688STDY6124988,Staphylococcus aureus,MLST.saureus.1,7281,2806797,19,Good,100,0
1280.11348,Staphylococcus aureus strain 3688STDY6124986,Staphylococcus aureus,MLST.saureus.1153,7354,2846972,11,Good,100,0
1280.11349,Staphylococcus aureus strain 3688STDY6124984,Staphylococcus aureus,MLST.saureus.7,7355,2788627,18,Good,100,0
1280.11350,Staphylococcus aureus strain 3688STDY6124983,Staphylococcus aureus,MLST.saureus.1215,7356,2829135,22,Good,100,0
1280.11351,Staphylococcus aureus strain 3688STDY6124982,Staphylococcus aureus,MLST.saureus.121,7274,2837660,36,Good,100,0
1280.11352,Staphylococcus aureus strain 3688STDY6124981,Staphylococcus aureus,MLST.saureus.2967,7358,2715317,19,Good,100,0
1280.11353,Staphylococcus aureus strain 3688STDY6124980,Staphylococcus aureus,MLST.saureus.121,7274,2799853,32,Good,100,0
1280.11354,Staphylococcus aureus strain 3688STDY6124979,Staphylococcus aureus,MLST.saureus.121,7285,2798059,32,Good,100,0
1280.11355,Staphylococcus aureus strain 3688STDY6124961,Staphylococcus aureus,MLST.saureus.121,6655,2796148,30,Good,100,0
1280.11356,Staphylococcus aureus strain 3688STDY6124977,Staphylococcus aureus,MLST.saureus.121,7274,2799775,32,Good,100,0
1280.11357,Staphylococcus aureus strain 3688STDY6124976,Staphylococcus aureus,MLST.saureus.121,7274,2797178,37,Good,100,0
1280.11358,Staphylococcus aureus strain 3688STDY6124974,Staphylococcus aureus,MLST.saureus.188,6711,2779903,13,Good,100,0
1280.11359,Staphylococcus aureus strain 3688STDY6124970,Staphylococcus aureus,MLST.saureus.7,7363,2754714,17,Good,100,0
1280.11699,Staphylococcus aureus strain 3688STDY6124973,Staphylococcus aureus,MLST.saureus.121,6712,2796552,31,Good,100,0
1280.11700,Staphylococcus aureus strain 3688STDY6124975,Staphylococcus aureus,MLST.saureus.121,7274,2807081,31,Good,100,0
1280.11701,Staphylococcus aureus strain 3688STDY6124990,Staphylococcus aureus,MLST.saureus.5,7365,2756989,23,Good,100,0
1280.11702,Staphylococcus aureus strain 3688STDY6125022,Staphylococcus aureus,MLST.saureus.121,7344,2795734,29,Good,100,0
1280.11703,Staphylococcus aureus strain 3688STDY6125036,Staphylococcus aureus,MLST.saureus.121,7045,2838102,36,Good,100,0
1280.11704,Staphylococcus aureus strain 3688STDY6124823,Staphylococcus aureus,MLST.saureus.88,6713,2779241,14,Good,100,0
1280.11705,Staphylococcus aureus strain 3688STDY6124827,Staphylococcus aureus,MLST.saureus.121,6654,2789391,30,Good,100,0
1280.11706,Staphylococcus aureus strain 3688STDY6124857,Staphylococcus aureus,MLST.saureus.15,7046,2741315,24,Good,100,0
1280.11707,Staphylococcus aureus strain 3688STDY6124864,Staphylococcus aureus,MLST.saureus.15,6715,2697979,22,Good,100,0
1280.11708,Staphylococcus aureus strain 3688STDY6124872,Staphylococcus aureus,MLST.saureus.12,7047,2804614,30,Good,100,0
1280.11709,Staphylococcus aureus strain 3688STDY6124890,Staphylococcus aureus,MLST.saureus.121,7048,2734927,35,Good,100,0
1280.11710,Staphylococcus aureus strain 3688STDY6124898,Staphylococcus aureus,MLST.saureus.121,6983,2792144,28,Good,100,0
1280.11711,Staphylococcus aureus strain 3688STDY6124902,Staphylococcus aureus,MLST.saureus.2885,6716,2724614,15,Good,100,0
1280.11712,Staphylococcus aureus strain 3688STDY6124908,Staphylococcus aureus,MLST.saureus.121,6717,2705196,33,Good,100,0
1280.11713,Staphylococcus aureus strain 3688STDY6124913,Staphylococcus aureus,MLST.saureus.88,6718,2793203,18,Good,100,0.6
1280.11714,Staphylococcus aureus strain 3688STDY6124914,Staphylococcus aureus,MLST.saureus.7,7336,2755953,14,Good,100,0
1280.11715,Staphylococcus aureus strain 3688STDY6124915,Staphylococcus aureus,MLST.saureus.1217,7368,2712065,19,Good,100,0.6
1280.11716,Staphylococcus aureus strain 3688STDY6124919,Staphylococcus aureus,MLST.saureus.121,6655,2792375,34,Good,100,0
1280.11717,Staphylococcus aureus strain 3688STDY6124924,Staphylococcus aureus,MLST.saureus.2972,6720,2663143,14,Good,100,0.6
1280.11718,Staphylococcus aureus strain 3688STDY6124953,Staphylococcus aureus,MLST.saureus.121,7285,2801713,33,Good,100,0
1280.11719,Staphylococcus aureus strain 3688STDY6124954,Staphylococcus aureus,MLST.saureus.291,7370,2733388,39,Good,100,0
1280.11720,Staphylococcus aureus strain 3688STDY6125141,Staphylococcus aureus,MLST.saureus.121,6971,2805494,33,Good,100,0
1280.11721,Staphylococcus aureus strain 3688STDY6124993,Staphylococcus aureus,MLST.saureus.88,6721,2788166,19,Good,100,1.2
1280.11722,Staphylococcus aureus strain 3688STDY6124830,Staphylococcus aureus,MLST.saureus.2971,7051,2768355,24,Good,100,0
1280.11723,Staphylococcus aureus strain 3688STDY6124887,Staphylococcus aureus,MLST.saureus.6,7052,2820778,20,Good,100,0.6
1280.11724,Staphylococcus aureus strain 3688STDY6124941,Staphylococcus aureus,MLST.saureus.121,7285,2793982,29,Good,100,0
1280.11725,Staphylococcus aureus strain 3688STDY6124959,Staphylococcus aureus,MLST.saureus.1179,7372,2800715,20,Good,100,0
1280.11726,Staphylococcus aureus strain 3688STDY6125061,Staphylococcus aureus,MLST.saureus.121,7274,2796164,33,Good,100,0
1280.15865,Staphylococcus aureus strain N32_250215,Staphylococcus aureus,MLST.saureus.15,5606,2730771,26,Good,100,0
1280.15866,Staphylococcus aureus strain HCW11A_151214,Staphylococcus aureus,MLST.saureus.15,5607,2744592,137,Good,100,0.6
1280.15867,Staphylococcus aureus strain N36_040315,Staphylococcus aureus,MLST.saureus.3249,5347,2766647,33,Good,100,0
1280.15868,Staphylococcus aureus strain N38_040315,Staphylococcus aureus,MLST.saureus.3249,5608,2676987,30,Good,100,0
1280.15869,Staphylococcus aureus strain W22_020215,Staphylococcus aureus,MLST.saureus.15,5814,2788164,35,Good,100,0
1280.15870,Staphylococcus aureus strain HCW24_100415,Staphylococcus aureus,MLST.saureus.15,5348,2731401,18,Good,100,0
1280.15871,Staphylococcus aureus strain HCW01_170215,Staphylococcus aureus,MLST.saureus.15,5609,2733707,64,Good,100,0
1280.15872,Staphylococcus aureus strain W27_050315,Staphylococcus aureus,,20417,2727607,28,Good,99.4,0
1280.15873,Staphylococcus aureus strain N37_040315,Staphylococcus aureus,MLST.saureus.2434,5815,2776715,51,Good,99.4,0
1280.15874,Staphylococcus aureus strain N46_140415,Staphylococcus aureus,MLST.saureus.15,5610,2711763,33,Good,100,0
1280.15875,Staphylococcus aureus strain HCW05_100415,Staphylococcus aureus,MLST.saureus.15,5816,2712125,31,Good,100,0
1280.15876,Staphylococcus aureus strain HCW07_130215,Staphylococcus aureus,MLST.saureus.15,5611,2689350,55,Good,100,0
1280.15877,Staphylococcus aureus strain HCW18_130415,Staphylococcus aureus,MLST.saureus.15,5610,2715082,53,Good,100,0
1280.15878,Staphylococcus aureus strain W24A_090215,Staphylococcus aureus,MLST.saureus.8,5613,2813948,135,Good,100,0.6
1280.15880,Staphylococcus aureus strain B21_100115,Staphylococcus aureus,MLST.saureus.250,5614,2922753,68,Good,100,0.6
1280.15881,Staphylococcus aureus strain N21_100115,Staphylococcus aureus,MLST.saureus.250,5614,2926901,86,Good,100,1.8
1280.15882,Staphylococcus aureus strain N05B_191214,Staphylococcus aureus,MLST.saureus.250,5818,2939557,85,Good,100,0.6
1280.15883,Staphylococcus aureus strain N31_250215,Staphylococcus aureus,MLST.saureus.2021,5616,2797397,16,Good,100,0
1280.15884,Staphylococcus aureus strain N05A_091214,Staphylococcus aureus,MLST.saureus.250,5818,2922445,123,Good,100,0.6
1280.15885,Staphylococcus aureus strain N35_200515,Staphylococcus aureus,MLST.saureus.250,5349,2895211,70,Good,100,0.6
1280.15886,Staphylococcus aureus strain N13A_311214,Staphylococcus aureus,MLST.saureus.250,5617,2933763,80,Good,100,0.6
1280.15887,Staphylococcus aureus strain N04_011214,Staphylococcus aureus,MLST.saureus.3248,5820,2765047,25,Good,100,0
1280.15888,Staphylococcus aureus strain N12_291214,Staphylococcus aureus,MLST.saureus.250,5618,2935537,110,Good,100,1.2
1280.15889,Staphylococcus aureus strain W01A_051214,Staphylococcus aureus,MLST.saureus.250,5821,2926664,68,Good,100,0.6
1280.15890,Staphylococcus aureus strain N51_200515,Staphylococcus aureus,MLST.saureus.250,5818,2931183,69,Good,100,0.6
1280.15891,Staphylococcus aureus strain N55_130515,Staphylococcus aureus,MLST.saureus.250,5818,2930460,77,Good,100,0.6
1280.15892,Staphylococcus aureus strain HCW05_031214,Staphylococcus aureus,MLST.saureus.152,5620,2759787,43,Good,99.4,0
1280.15893,Staphylococcus aureus strain N57_130515,Staphylococcus aureus,MLST.saureus.3248,5825,2761839,9,Good,100,0
1280.15894,Staphylococcus aureus strain W35_120315,Staphylococcus aureus,MLST.saureus.3251,5619,2752930,24,Good,100,0
1280.15895,Staphylococcus aureus strain B58_200515,Staphylococcus aureus,MLST.saureus.152,5826,2767975,31,Good,99.4,0
1280.15896,Staphylococcus aureus strain HCW05_140115,Staphylococcus aureus,MLST.saureus.152,5620,2755807,25,Good,99.4,0
1280.15897,Staphylococcus aureus strain HCW23_100415,Staphylococcus aureus,MLST.saureus.152,5621,2730619,28,Good,99.4,0
1280.15898,Staphylococcus aureus strain N58_190515,Staphylococcus aureus,MLST.saureus.3250,5622,2761751,42,Good,100,0
1280.15899,Staphylococcus aureus strain W35_170415,Staphylococcus aureus,MLST.saureus.250,5349,2923851,69,Good,100,0.6
1280.15900,Staphylococcus aureus strain W46_140415,Staphylococcus aureus,MLST.saureus.45,5623,2856015,51,Good,100,0.6
1280.15901,Staphylococcus aureus strain N62_270515,Staphylococcus aureus,MLST.saureus.250,5818,2899516,62,Good,100,0.6
1280.15902,Staphylococcus aureus strain W47_060515,Staphylococcus aureus,MLST.saureus.3250,5622,2760886,35,Good,100,0
1280.15903,Staphylococcus aureus strain W49_290415,Staphylococcus aureus,MLST.saureus.152,5624,2754305,26,Good,99.4,0
1280.15904,Staphylococcus aureus strain W51_290415,Staphylococcus aureus,MLST.saureus.3251,5619,2752775,25,Good,100,0
1280.15905,Staphylococcus aureus strain W57_130515,Staphylococcus aureus,MLST.saureus.152,5829,2754831,25,Good,99.4,0
1280.15906,Staphylococcus aureus strain W58_190515,Staphylococcus aureus,MLST.saureus.3250,5830,2758440,35,Good,100,0
1280.15907,Staphylococcus aureus strain W55_130515,Staphylococcus aureus,MLST.saureus.3250,5830,2760756,39,Good,100,0
1280.15908,Staphylococcus aureus strain W54_110515,Staphylococcus aureus,MLST.saureus.3251,5832,2752746,23,Good,100,0
1280.15909,Staphylococcus aureus strain W62_270515,Staphylococcus aureus,MLST.saureus.3251,5832,2752744,29,Good,100,0
1280.15910,Staphylococcus aureus strain B03_011214,Staphylococcus aureus,MLST.saureus.250,5617,2932553,83,Good,100,0.6
1280.15911,Staphylococcus aureus strain B12A_030115,Staphylococcus aureus,MLST.saureus.250,5614,2932343,80,Good,100,0.6
1280.15912,Staphylococcus aureus strain B28_120215,Staphylococcus aureus,MLST.saureus.45,5834,2857265,54,Good,100,0
1280.15913,Staphylococcus aureus strain N34_260215,Staphylococcus aureus,MLST.saureus.5,5351,2728809,27,Good,100,0
1280.15914,Staphylococcus aureus strain N35_260215,Staphylococcus aureus,MLST.saureus.6,5352,2784882,32,Good,100,1.2
1280.15915,Staphylococcus aureus strain W12_291214,Staphylococcus aureus,MLST.saureus.250,5818,2936408,83,Good,100,0.6
1280.15916,Staphylococcus aureus strain W08A_161214,Staphylococcus aureus,MLST.saureus.121,5836,2728761,40,Good,100,0
1280.15917,Staphylococcus aureus strain W43_010415,Staphylococcus aureus,MLST.saureus.250,5614,2920250,115,Good,100,2.4
1280.15918,Staphylococcus aureus strain W42_230315,Staphylococcus aureus,MLST.saureus.3251,5619,2754687,28,Good,100,0
1280.15919,Staphylococcus aureus strain HCW21B_160215,Staphylococcus aureus,MLST.saureus.508,5630,2724815,67,Good,100,0.6
1280.15920,Staphylococcus aureus strain B26A_160215,Staphylococcus aureus,MLST.saureus.508,5631,2719612,21,Good,100,0
1280.15921,Staphylococcus aureus strain W24B_090215,Staphylococcus aureus,MLST.saureus.152,5632,2761540,43,Good,99.4,0
1280.15922,Staphylococcus aureus strain W01_191114,Staphylococcus aureus,MLST.saureus.250,5821,2934208,81,Good,100,0.6
1280.15923,Staphylococcus aureus strain B26B_160215,Staphylococcus aureus,MLST.saureus.1,5838,2769449,20,Good,100,0
1280.15924,Staphylococcus aureus strain W08B_161214,Staphylococcus aureus,MLST.saureus.121,5836,2728556,39,Good,100,0
1280.15925,Staphylococcus aureus strain W13_311214,Staphylococcus aureus,MLST.saureus.250,5617,2941940,92,Good,100,0.6
1280.15926,Staphylococcus aureus strain W21A_100115,Staphylococcus aureus,MLST.saureus.250,5818,2937354,80,Good,100,0.6
1280.15927,Staphylococcus aureus strain W31_250215,Staphylococcus aureus,MLST.saureus.5,5841,2802330,38,Good,100,0.6
1280.15928,Staphylococcus aureus strain HCW16_100415,Staphylococcus aureus,MLST.saureus.250,5818,2921870,76,Good,100,0.9
1280.15929,Staphylococcus aureus strain HCW21A_160215,Staphylococcus aureus,MLST.saureus.508,5843,2716235,38,Good,100,0
1280.15930,Staphylococcus aureus strain 13C,Staphylococcus aureus,MLST.saureus.8,3110,2846282,33,Good,100,0
1280.15931,Staphylococcus aureus strain LAC,Staphylococcus aureus,MLST.saureus.8,1843,2872137,38,Good,100,0
1280.15938,Staphylococcus aureus strain 0780-1302-2015,Staphylococcus aureus,MLST.saureus.101,5353,2718298,15,Good,100,0
1280.15939,Staphylococcus aureus strain 0345-2701-2015,Staphylococcus aureus,MLST.saureus.8,5634,2742926,64,Good,100,0
1280.16051,Staphylococcus aureus strain 1014-2602-2015,Staphylococcus aureus,MLST.saureus.7,5354,2713020,176,Good,100,1.2
1280.16052,Staphylococcus aureus strain 0908-2002-2015,Staphylococcus aureus,MLST.saureus.1,5635,2754974,59,Good,100,0.6
1280.16061,Staphylococcus aureus strain AR466,Staphylococcus aureus,MLST.saureus.45,20684,2810799,2,Good,100,0
1280.16384,Staphylococcus aureus strain AR462,Staphylococcus aureus,MLST.saureus.5,20686,2777202,2,Good,100,0.6
1280.16385,Staphylococcus aureus strain AR464,Staphylococcus aureus,MLST.saureus.45,20687,2814047,2,Good,100,0
