genome_id,genome_name,antibiotic,label
1280.15898,Staphylococcus aureus strain N58_190515,gentamicin,Susceptible
1280.15898,Staphylococcus aureus strain N58_190515,tetracycline,Susceptible
1280.15899,Staphylococcus aureus strain W35_170415,ciprofloxacin,Resistant
1280.15899,Staphylococcus aureus strain W35_170415,clindamycin,Susceptible
1280.15899,Staphylococcus aureus strain W35_170415,erythromycin,Susceptible
1280.15899,Staphylococcus aureus strain W35_170415,gentamicin,Resistant
1280.15899,Staphylococcus aureus strain W35_170415,tetracycline,Resistant
1280.15900,Staphylococcus aureus strain W46_140415,ciprofloxacin,Susceptible
1280.15900,Staphylococcus aureus strain W46_140415,clindamycin,Susceptible
1280.15900,Staphylococcus aureus strain W46_140415,erythromycin,Susceptible
1280.15900,Staphylococcus aureus strain W46_140415,gentamicin,Susceptible
1280.15900,Staphylococcus aureus strain W46_140415,tetracycline,Susceptible
1280.15901,Staphylococcus aureus strain N62_270515,ciprofloxacin,Resistant
1280.15901,Staphylococcus aureus strain N62_270515,clindamycin,Susceptible
1280.15901,Staphylococcus aureus strain N62_270515,erythromycin,Susceptible
1280.15901,Staphylococcus aureus strain N62_270515,gentamicin,Resistant
1280.15901,Staphylococcus aureus strain N62_270515,tetracycline,Resistant
1280.15902,Staphylococcus aureus strain W47_060515,ciprofloxacin,Susceptible
1280.15902,Staphylococcus aureus strain W47_060515,clindamycin,Susceptible
1280.15902,Staphylococcus aureus strain W47_060515,erythromycin,Susceptible
1280.15902,Staphylococcus aureus strain W47_060515,gentamicin,Susceptible
1280.15902,Staphylococcus aureus strain W47_060515,tetracycline,Susceptible
1280.15903,Staphylococcus aureus strain W49_290415,ciprofloxacin,Susceptible
1280.15903,Staphylococcus aureus strain W49_290415,clindamycin,Susceptible
1280.15903,Staphylococcus aureus strain W49_290415,erythromycin,Susceptible
1280.15903,Staphylococcus aureus strain W49_290415,gentamicin,Susceptible
1280.15903,Staphylococcus aureus strain W49_290415,tetracycline,Susceptible
1280.15904,Staphylococcus aureus strain W51_290415,ciprofloxacin,Susceptible
1280.15904,Staphylococcus aureus strain W51_290415,clindamycin,Susceptible
1280.15904,Staphylococcus aureus strain W51_290415,erythromycin,Susceptible
1280.15904,Staphylococcus aureus strain W51_290415,gentamicin,Susceptible
1280.15904,Staphylococcus aureus strain W51_290415,tetracycline,Resistant
1280.15905,Staphylococcus aureus strain W57_130515,ciprofloxacin,Susceptible
1280.15905,Staphylococcus aureus strain W57_130515,clindamycin,Susceptible
1280.15905,Staphylococcus aureus strain W57_130515,erythromycin,Susceptible
1280.15905,Staphylococcus aureus strain W57_130515,gentamicin,Susceptible
1280.15905,Staphylococcus aureus strain W57_130515,tetracycline,Susceptible
1280.15906,Staphylococcus aureus strain W58_190515,ciprofloxacin,Susceptible
1280.15906,Staphylococcus aureus strain W58_190515,clindamycin,Susceptible
1280.15906,Staphylococcus aureus strain W58_190515,erythromycin,Susceptible
1280.15906,Staphylococcus aureus strain W58_190515,gentamicin,Susceptible
1280.15906,Staphylococcus aureus strain W58_190515,tetracycline,Susceptible
1280.15907,Staphylococcus aureus strain W55_130515,ciprofloxacin,Susceptible
1280.15907,Staphylococcus aureus strain W55_130515,clindamycin,Susceptible
1280.15907,Staphylococcus aureus strain W55_130515,erythromycin,Susceptible
1280.15907,Staphylococcus aureus strain W55_130515,gentamicin,Susceptible
1280.15907,Staphylococcus aureus strain W55_130515,tetracycline,Susceptible
1280.15908,Staphylococcus aureus strain W54_110515,ciprofloxacin,Susceptible
1280.15908,Staphylococcus aureus strain W54_110515,clindamycin,Susceptible
1280.15908,Staphylococcus aureus strain W54_110515,erythromycin,Susceptible
1280.15908,Staphylococcus aureus strain W54_110515,gentamicin,Susceptible
1280.15908,Staphylococcus aureus strain W54_110515,tetracycline,Resistant
1280.15909,Staphylococcus aureus strain W62_270515,ciprofloxacin,Susceptible
1280.15909,Staphylococcus aureus strain W62_270515,clindamycin,Susceptible
1280.15909,Staphylococcus aureus strain W62_270515,erythromycin,Susceptible
1280.15909,Staphylococcus aureus strain W62_270515,gentamicin,Susceptible
1280.15909,Staphylococcus aureus strain W62_270515,tetracycline,Resistant
1280.15910,Staphylococcus aureus strain B03_011214,ciprofloxacin,Resistant
1280.15910,Staphylococcus aureus strain B03_011214,clindamycin,Susceptible
1280.15910,Staphylococcus aureus strain B03_011214,erythromycin,Susceptible
1280.15910,Staphylococcus aureus strain B03_011214,gentamicin,Resistant
1280.15910,Staphylococcus aureus strain B03_011214,tetracycline,Resistant
1280.15911,Staphylococcus aureus strain B12A_030115,ciprofloxacin,Resistant
1280.15911,Staphylococcus aureus strain B12A_030115,clindamycin,Susceptible
1280.15911,Staphylococcus aureus strain B12A_030115,erythromycin,Susceptible
1280.15911,Staphylococcus aureus strain B12A_030115,gentamicin,Resistant
1280.15911,Staphylococcus aureus strain B12A_030115,tetracycline,Resistant
1280.15912,Staphylococcus aureus strain B28_120215,ciprofloxacin,Susceptible
1280.15912,Staphylococcus aureus strain B28_120215,clindamycin,Susceptible
1280.15912,Staphylococcus aureus strain B28_120215,erythromycin,Susceptible
1280.15912,Staphylococcus aureus strain B28_120215,gentamicin,Susceptible
1280.15912,Staphylococcus aureus strain B28_120215,tetracycline,Susceptible
1280.15913,Staphylococcus aureus strain N34_260215,ciprofloxacin,Susceptible
1280.15913,Staphylococcus aureus strain N34_260215,clindamycin,Susceptible
1280.15913,Staphylococcus aureus strain N34_260215,erythromycin,Susceptible
1280.15913,Staphylococcus aureus strain N34_260215,gentamicin,Susceptible
1280.15913,Staphylococcus aureus strain N34_260215,tetracycline,Resistant
1280.15914,Staphylococcus aureus strain N35_260215,ciprofloxacin,Susceptible
1280.15914,Staphylococcus aureus strain N35_260215,clindamycin,Susceptible
1280.15914,Staphylococcus aureus strain N35_260215,erythromycin,Susceptible
1280.15914,Staphylococcus aureus strain N35_260215,gentamicin,Susceptible
1280.15914,Staphylococcus aureus strain N35_260215,tetracycline,Susceptible
1280.15915,Staphylococcus aureus strain W12_291214,ciprofloxacin,Resistant
1280.15915,Staphylococcus aureus strain W12_291214,clindamycin,Susceptible
1280.15915,Staphylococcus aureus strain W12_291214,erythromycin,Susceptible
1280.15915,Staphylococcus aureus strain W12_291214,gentamicin,Resistant
1280.15915,Staphylococcus aureus strain W12_291214,tetracycline,Resistant
1280.15916,Staphylococcus aureus strain W08A_161214,ciprofloxacin,Susceptible
1280.15916,Staphylococcus aureus strain W08A_161214,clindamycin,Susceptible
1280.15916,Staphylococcus aureus strain W08A_161214,erythromycin,Susceptible
1280.15916,Staphylococcus aureus strain W08A_161214,gentamicin,Susceptible
1280.15916,Staphylococcus aureus strain W08A_161214,tetracycline,Resistant
1280.15917,Staphylococcus aureus strain W43_010415,ciprofloxacin,Resistant
1280.15917,Staphylococcus aureus strain W43_010415,clindamycin,Susceptible
1280.15917,Staphylococcus aureus strain W43_010415,erythromycin,Susceptible
1280.15917,Staphylococcus aureus strain W43_010415,gentamicin,Resistant
1280.15917,Staphylococcus aureus strain W43_010415,tetracycline,Resistant
1280.15918,Staphylococcus aureus strain W42_230315,ciprofloxacin,Susceptible
1280.15918,Staphylococcus aureus strain W42_230315,clindamycin,Susceptible
1280.15918,Staphylococcus aureus strain W42_230315,erythromycin,Susceptible
1280.15918,Staphylococcus aureus strain W42_230315,gentamicin,Susceptible
1280.15918,Staphylococcus aureus strain W42_230315,tetracycline,Resistant
1280.15919,Staphylococcus aureus strain HCW21B_160215,ciprofloxacin,Susceptible
1280.15919,Staphylococcus aureus strain HCW21B_160215,clindamycin,Susceptible
1280.15919,Staphylococcus aureus strain HCW21B_160215,erythromycin,Susceptible
1280.15919,Staphylococcus aureus strain HCW21B_160215,gentamicin,Susceptible
1280.15919,Staphylococcus aureus strain HCW21B_160215,tetracycline,Susceptible
1280.15920,Staphylococcus aureus strain B26A_160215,ciprofloxacin,Susceptible
1280.15920,Staphylococcus aureus strain B26A_160215,clindamycin,Susceptible
1280.15920,Staphylococcus aureus strain B26A_160215,erythromycin,Susceptible
1280.15920,Staphylococcus aureus strain B26A_160215,gentamicin,Susceptible
1280.15920,Staphylococcus aureus strain B26A_160215,tetracycline,Susceptible
1280.15921,Staphylococcus aureus strain W24B_090215,ciprofloxacin,Susceptible
1280.15921,Staphylococcus aureus strain W24B_090215,clindamycin,Susceptible
1280.15921,Staphylococcus aureus strain W24B_090215,erythromycin,Susceptible
1280.15921,Staphylococcus aureus strain W24B_090215,gentamicin,Susceptible
1280.15921,Staphylococcus aureus strain W24B_090215,tetracycline,Susceptible
1280.15922,Staphylococcus aureus strain W01_191114,ciprofloxacin,Resistant
1280.15922,Staphylococcus aureus strain W01_191114,clindamycin,Susceptible
1280.15922,Staphylococcus aureus strain W01_191114,erythromycin,Susceptible
1280.15922,Staphylococcus aureus strain W01_191114,gentamicin,Resistant
1280.15922,Staphylococcus aureus strain W01_191114,tetracycline,Resistant
1280.15923,Staphylococcus aureus strain B26B_160215,ciprofloxacin,Susceptible
1280.15923,Staphylococcus aureus strain B26B_160215,clindamycin,Susceptible
1280.15923,Staphylococcus aureus strain B26B_160215,erythromycin,Susceptible
1280.15923,Staphylococcus aureus strain B26B_160215,gentamicin,Susceptible
1280.15923,Staphylococcus aureus strain B26B_160215,tetracycline,Resistant
1280.15924,Staphylococcus aureus strain W08B_161214,ciprofloxacin,Susceptible
1280.15924,Staphylococcus aureus strain W08B_161214,clindamycin,Susceptible
1280.15924,Staphylococcus aureus strain W08B_161214,erythromycin,Susceptible
1280.15924,Staphylococcus aureus strain W08B_161214,gentamicin,Susceptible
1280.15924,Staphylococcus aureus strain W08B_161214,tetracycline,Resistant
1280.15925,Staphylococcus aureus strain W13_311214,ciprofloxacin,Resistant
1280.15925,Staphylococcus aureus strain W13_311214,clindamycin,Susceptible
1280.15925,Staphylococcus aureus strain W13_311214,erythromycin,Susceptible
1280.15925,Staphylococcus aureus strain W13_311214,gentamicin,Resistant
1280.15925,Staphylococcus aureus strain W13_311214,tetracycline,Resistant
1280.15926,Staphylococcus aureus strain W21A_100115,ciprofloxacin,Resistant
1280.15926,Staphylococcus aureus strain W21A_100115,clindamycin,Susceptible
1280.15926,Staphylococcus aureus strain W21A_100115,erythromycin,Susceptible
1280.15926,Staphylococcus aureus strain W21A_100115,gentamicin,Resistant
1280.15926,Staphylococcus aureus strain W21A_100115,tetracycline,Resistant
1280.15927,Staphylococcus aureus strain W31_250215,ciprofloxacin,Susceptible
1280.15927,Staphylococcus aureus strain W31_250215,clindamycin,Susceptible
1280.15927,Staphylococcus aureus strain W31_250215,erythromycin,Susceptible
1280.15927,Staphylococcus aureus strain W31_250215,gentamicin,Susceptible
1280.15927,Staphylococcus aureus strain W31_250215,tetracycline,Resistant
1280.15928,Staphylococcus aureus strain HCW16_100415,ciprofloxacin,Resistant
1280.15928,Staphylococcus aureus strain HCW16_100415,clindamycin,Susceptible
1280.15928,Staphylococcus aureus strain HCW16_100415,erythromycin,Susceptible
1280.15928,Staphylococcus aureus strain HCW16_100415,gentamicin,Resistant
1280.15928,Staphylococcus aureus strain HCW16_100415,tetracycline,Resistant
1280.15929,Staphylococcus aureus strain HCW21A_160215,ciprofloxacin,Susceptible
1280.15929,Staphylococcus aureus strain HCW21A_160215,clindamycin,Susceptible
1280.15929,Staphylococcus aureus strain HCW21A_160215,erythromycin,Susceptible
1280.15929,Staphylococcus aureus strain HCW21A_160215,gentamicin,Susceptible
1280.15929,Staphylococcus aureus strain HCW21A_160215,tetracycline,Susceptible
1280.15930,Staphylococcus aureus strain 13C,ciprofloxacin,Resistant
1280.15930,Staphylococcus aureus strain 13C,clindamycin,Susceptible
1280.15930,Staphylococcus aureus strain 13C,erythromycin,Susceptible
1280.15930,Staphylococcus aureus strain 13C,gentamicin,Susceptible
1280.15930,Staphylococcus aureus strain 13C,tetracycline,Susceptible
1280.15931,Staphylococcus aureus strain LAC,ciprofloxacin,Resistant
1280.15931,Staphylococcus aureus strain LAC,clindamycin,Susceptible
1280.15931,Staphylococcus aureus strain LAC,erythromycin,Resistant
1280.15931,Staphylococcus aureus strain LAC,gentamicin,Susceptible
1280.15931,Staphylococcus aureus strain LAC,tetracycline,Susceptible
1280.15938,Staphylococcus aureus strain 0780-1302-2015,ciprofloxacin,Susceptible
1280.15938,Staphylococcus aureus strain 0780-1302-2015,clindamycin,Susceptible
1280.15938,Staphylococcus aureus strain 0780-1302-2015,erythromycin,Susceptible
1280.15938,Staphylococcus aureus strain 0780-1302-2015,gentamicin,Susceptible
1280.15938,Staphylococcus aureus strain 0780-1302-2015,tetracycline,Susceptible
1280.15939,Staphylococcus aureus strain 0345-2701-2015,ciprofloxacin,Susceptible
1280.15939,Staphylococcus aureus strain 0345-2701-2015,clindamycin,Susceptible
1280.15939,Staphylococcus aureus strain 0345-2701-2015,erythromycin,Susceptible
1280.15939,Staphylococcus aureus strain 0345-2701-2015,gentamicin,Resistant
1280.15939,Staphylococcus aureus strain 0345-2701-2015,tetracycline,Susceptible
1280.16051,Staphylococcus aureus strain 1014-2602-2015,ciprofloxacin,Susceptible
1280.16051,Staphylococcus aureus strain 1014-2602-2015,clindamycin,Susceptible
1280.16051,Staphylococcus aureus strain 1014-2602-2015,erythromycin,Susceptible
1280.16051,Staphylococcus aureus strain 1014-2602-2015,gentamicin,Susceptible
1280.16051,Staphylococcus aureus strain 1014-2602-2015,tetracycline,Susceptible
1280.16052,Staphylococcus aureus strain 0908-2002-2015,ciprofloxacin,Susceptible
1280.16052,Staphylococcus aureus strain 0908-2002-2015,clindamycin,Susceptible
1280.16052,Staphylococcus aureus strain 0908-2002-2015,erythromycin,Susceptible
1280.16052,Staphylococcus aureus strain 0908-2002-2015,gentamicin,Susceptible
1280.16052,Staphylococcus aureus strain 0908-2002-2015,tetracycline,Susceptible
1280.16436,Staphylococcus aureus strain 0257-2201-2015,ciprofloxacin,Susceptible
1280.16436,Staphylococcus aureus strain 0257-2201-2015,clindamycin,Resistant
1280.16436,Staphylococcus aureus strain 0257-2201-2015,erythromycin,Susceptible
1280.16436,Staphylococcus aureus strain 0257-2201-2015,gentamicin,Susceptible
1280.16436,Staphylococcus aureus strain 0257-2201-2015,tetracycline,Susceptible
1280.16548,Staphylococcus aureus strain AR_0472,clindamycin,Resistant
1280.16548,Staphylococcus aureus strain AR_0472,erythromycin,Resistant
1280.16548,Staphylococcus aureus strain AR_0472,gentamicin,Susceptible
1280.16548,Staphylococcus aureus strain AR_0472,tetracycline,Susceptible
1280.16549,Staphylococcus aureus strain AR_0223,clindamycin,Susceptible
1280.16549,Staphylococcus aureus strain AR_0223,erythromycin,Susceptible
1280.16549,Staphylococcus aureus strain AR_0223,gentamicin,Susceptible
1280.16549,Staphylococcus aureus strain AR_0223,tetracycline,Susceptible
1280.16553,Staphylococcus aureus strain AR_0471,clindamycin,Susceptible
1280.16553,Staphylococcus aureus strain AR_0471,erythromycin,Susceptible
1280.16553,Staphylococcus aureus strain AR_0471,gentamicin,Susceptible
1280.16553,Staphylococcus aureus strain AR_0471,tetracycline,Susceptible
1280.16555,Staphylococcus aureus strain AR_0467,clindamycin,Resistant
1280.16555,Staphylococcus aureus strain AR_0467,erythromycin,Resistant
1280.16555,Staphylococcus aureus strain AR_0467,gentamicin,Susceptible
1280.16555,Staphylococcus aureus strain AR_0467,tetracycline,Susceptible
1280.16557,Staphylococcus aureus strain AR_0469,clindamycin,Resistant
1280.16557,Staphylococcus aureus strain AR_0469,erythromycin,Resistant
1280.16557,Staphylococcus aureus strain AR_0469,gentamicin,Susceptible
1280.16557,Staphylococcus aureus strain AR_0469,tetracycline,Susceptible
1280.16567,Staphylococcus aureus strain AR_0468,clindamycin,Resistant
1280.16567,Staphylococcus aureus strain AR_0468,erythromycin,Resistant
1280.16567,Staphylococcus aureus strain AR_0468,gentamicin,Susceptible
1280.16567,Staphylococcus aureus strain AR_0468,tetracycline,Susceptible
1280.16568,Staphylococcus aureus strain AR_0228,clindamycin,Resistant
1280.16568,Staphylococcus aureus strain AR_0228,erythromycin,Resistant
1280.16568,Staphylococcus aureus strain AR_0228,gentamicin,Susceptible
1280.16568,Staphylococcus aureus strain AR_0228,tetracycline,Susceptible
1280.16569,Staphylococcus aureus strain AR_0222,clindamycin,Susceptible
1280.16569,Staphylococcus aureus strain AR_0222,erythromycin,Susceptible
1280.16569,Staphylococcus aureus strain AR_0222,gentamicin,Susceptible
1280.16569,Staphylococcus aureus strain AR_0222,tetracycline,Susceptible
