genome_id,genome_name,antibiotic,drug_class,final_label,n_lab_records,pubmed_ids,laboratory_typing_method,testing_standard
1280.11317,Staphylococcus aureus strain 3688STDY6125024,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11318,Staphylococcus aureus strain 3688STDY6125023,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11319,Staphylococcus aureus strain 3688STDY6124965,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11320,Staphylococcus aureus strain 3688STDY6125019,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11321,Staphylococcus aureus strain 3688STDY6125020,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11322,Staphylococcus aureus strain 3688STDY6125018,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11323,Staphylococcus aureus strain 3688STDY6125016,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11324,Staphylococcus aureus strain 3688STDY6125015,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11325,Staphylococcus aureus strain 3688STDY6125014,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11326,Staphylococcus aureus strain 3688STDY6125013,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11327,Staphylococcus aureus strain 3688STDY6125012,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11328,Staphylococcus aureus strain 3688STDY6124964,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11329,Staphylococcus aureus strain 3688STDY6125011,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11330,Staphylococcus aureus strain 3688STDY6125010,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11331,Staphylococcus aureus strain 3688STDY6125009,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11332,Staphylococcus aureus strain 3688STDY6125008,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11333,Staphylococcus aureus strain 3688STDY6125007,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11334,Staphylococcus aureus strain 3688STDY6125006,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11335,Staphylococcus aureus strain 3688STDY6125005,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11336,Staphylococcus aureus strain 3688STDY6125001,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11337,Staphylococcus aureus strain 3688STDY6125000,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11338,Staphylococcus aureus strain 3688STDY6124999,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11339,Staphylococcus aureus strain 3688STDY6124963,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11341,Staphylococcus aureus strain 3688STDY6124997,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11342,Staphylococcus aureus strain 3688STDY6124996,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11343,Staphylococcus aureus strain 3688STDY6124995,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11344,Staphylococcus aureus strain 3688STDY6124992,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11345,Staphylococcus aureus strain 3688STDY6124989,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11346,Staphylococcus aureus strain 3688STDY6124962,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11347,Staphylococcus aureus strain 3688STDY6124988,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11348,Staphylococcus aureus strain 3688STDY6124986,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11349,Staphylococcus aureus strain 3688STDY6124984,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11350,Staphylococcus aureus strain 3688STDY6124983,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11351,Staphylococcus aureus strain 3688STDY6124982,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11352,Staphylococcus aureus strain 3688STDY6124981,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11353,Staphylococcus aureus strain 3688STDY6124980,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11354,Staphylococcus aureus strain 3688STDY6124979,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11355,Staphylococcus aureus strain 3688STDY6124961,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11356,Staphylococcus aureus strain 3688STDY6124977,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11357,Staphylococcus aureus strain 3688STDY6124976,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11358,Staphylococcus aureus strain 3688STDY6124974,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11359,Staphylococcus aureus strain 3688STDY6124970,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11699,Staphylococcus aureus strain 3688STDY6124973,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11700,Staphylococcus aureus strain 3688STDY6124975,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11701,Staphylococcus aureus strain 3688STDY6124990,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11702,Staphylococcus aureus strain 3688STDY6125022,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11703,Staphylococcus aureus strain 3688STDY6125036,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11704,Staphylococcus aureus strain 3688STDY6124823,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11705,Staphylococcus aureus strain 3688STDY6124827,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11706,Staphylococcus aureus strain 3688STDY6124857,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11707,Staphylococcus aureus strain 3688STDY6124864,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11708,Staphylococcus aureus strain 3688STDY6124872,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11709,Staphylococcus aureus strain 3688STDY6124890,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11710,Staphylococcus aureus strain 3688STDY6124898,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11711,Staphylococcus aureus strain 3688STDY6124902,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11712,Staphylococcus aureus strain 3688STDY6124908,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11713,Staphylococcus aureus strain 3688STDY6124913,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11714,Staphylococcus aureus strain 3688STDY6124914,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11715,Staphylococcus aureus strain 3688STDY6124915,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11716,Staphylococcus aureus strain 3688STDY6124919,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11717,Staphylococcus aureus strain 3688STDY6124924,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11718,Staphylococcus aureus strain 3688STDY6124953,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11719,Staphylococcus aureus strain 3688STDY6124954,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11720,Staphylococcus aureus strain 3688STDY6125141,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11721,Staphylococcus aureus strain 3688STDY6124993,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11722,Staphylococcus aureus strain 3688STDY6124830,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11723,Staphylococcus aureus strain 3688STDY6124887,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11724,Staphylococcus aureus strain 3688STDY6124941,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11725,Staphylococcus aureus strain 3688STDY6124959,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.11726,Staphylococcus aureus strain 3688STDY6125061,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,26806258,,
1280.15939,Staphylococcus aureus strain 0345-2701-2015,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,,Broth dilution,EUCAST
1280.16061,Staphylococcus aureus strain AR466,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16384,Staphylococcus aureus strain AR462,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16385,Staphylococcus aureus strain AR464,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,,Broth dilution,CLSI
1280.16386,Staphylococcus aureus strain AR461,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16387,Staphylococcus aureus strain AR465,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16548,Staphylococcus aureus strain AR_0472,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16549,Staphylococcus aureus strain AR_0223,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16550,Staphylococcus aureus strain AR_0219,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16551,Staphylococcus aureus strain AR_0216,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16552,Staphylococcus aureus strain AR_0470,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16553,Staphylococcus aureus strain AR_0471,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16554,Staphylococcus aureus strain AR_0473,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16555,Staphylococcus aureus strain AR_0467,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16556,Staphylococcus aureus strain AR_0225,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16557,Staphylococcus aureus strain AR_0469,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16558,Staphylococcus aureus strain AR_0215,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16566,Staphylococcus aureus strain AR_0226,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16567,Staphylococcus aureus strain AR_0468,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16568,Staphylococcus aureus strain AR_0228,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16569,Staphylococcus aureus strain AR_0222,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),susceptible,1,,Broth dilution,CLSI
1280.16570,Staphylococcus aureus strain AR_0220,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16759,Staphylococcus aureus strain AR_0227,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16760,Staphylococcus aureus strain AR_0224,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16761,Staphylococcus aureus strain AR_0221,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16762,Staphylococcus aureus strain AR_0218,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16763,Staphylococcus aureus strain 0943-1505-2016,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,EUCAST
1280.16768,Staphylococcus aureus strain AR_475,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.16771,Staphylococcus aureus strain YK046,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16772,Staphylococcus aureus strain YI040,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16773,Staphylococcus aureus strain YH030,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16774,Staphylococcus aureus strain YH022,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16775,Staphylococcus aureus strain YG029,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16776,Staphylococcus aureus strain YF037,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16805,Staphylococcus aureus strain YF012,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16836,Staphylococcus aureus strain AL008,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16838,Staphylococcus aureus strain AK046,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16839,Staphylococcus aureus strain AD057,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16840,Staphylococcus aureus strain AD010,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16841,Staphylococcus aureus strain AC045,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16858,Staphylococcus aureus strain AL048,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16859,Staphylococcus aureus strain AK017,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16860,Staphylococcus aureus strain AH027,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16861,Staphylococcus aureus strain AH022,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16862,Staphylococcus aureus strain AH018,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16863,Staphylococcus aureus strain AG037,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16864,Staphylococcus aureus strain AF012,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.16865,Staphylococcus aureus strain AD016,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,2,29377579,Agar dilution;Broth dilution,EUCAST
1280.17656,Staphylococcus aureus strain AR_0476,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.17671,Staphylococcus aureus strain AR_474,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.19786,Staphylococcus aureus strain FDA-CDC-AR_0217,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,,Broth dilution,CLSI
1280.26074,Staphylococcus aureus ERR070045,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,23158674,Disk diffusion,British Society for Antimicrobial Chemotherapy (BSAC)
1280.26075,Staphylococcus aureus ERR070042,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,23158674,Disk diffusion,British Society for Antimicrobial Chemotherapy (BSAC)
1280.26076,Staphylococcus aureus ERR070043,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,23158674,Disk diffusion,British Society for Antimicrobial Chemotherapy (BSAC)
1280.26077,Staphylococcus aureus ERR070044,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,23158674,Disk diffusion,British Society for Antimicrobial Chemotherapy (BSAC)
1280.26078,Staphylococcus aureus ERR070046,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,23158674,Disk diffusion,British Society for Antimicrobial Chemotherapy (BSAC)
1280.26079,Staphylococcus aureus ERR070047,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,23158674,Disk diffusion,British Society for Antimicrobial Chemotherapy (BSAC)
1280.26080,Staphylococcus aureus ERR070048,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,23158674,Disk diffusion,British Society for Antimicrobial Chemotherapy (BSAC)
1280.26081,Staphylococcus aureus ERR070033,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,23158674,Disk diffusion,British Society for Antimicrobial Chemotherapy (BSAC)
1280.26082,Staphylococcus aureus ERR070034,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,23158674,Disk diffusion,British Society for Antimicrobial Chemotherapy (BSAC)
1280.26083,Staphylococcus aureus ERR070036,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,23158674,Disk diffusion,British Society for Antimicrobial Chemotherapy (BSAC)
1280.26084,Staphylococcus aureus ERR070039,cefoxitin,BETA-LACTAM (mecA/mecC surrogate marker for MRSA),resistant,1,23158674,Disk diffusion,British Society for Antimicrobial Chemotherapy (BSAC)
